city,transmission,owner_no,brand,model,model_year,variant_name,price,registered_year,fuel_type,kms_driven,engine_cc,mileage_kmpl,car_age,mileage_normalized,brand_popularity,age_group,high_mileage
kolkata,manual,1,hyundai,hyundai grand i10,2017,1.2 kappa asta,450000.0,2017,petrol,30000,1197,18.9,7,2.6999999999999997,605200.0006153847,mid-age,0
kolkata,manual,1,maruti,maruti ertiga,2021,vxi,950000.0,2021,petrol,15885,1462,19.01,3,6.336666666666667,504649.26094808127,mid-age,0
kolkata,manual,1,renault,renault duster,2013,85ps diesel rxe,200000.0,2013,diesel,65000,1461,20.45,11,1.8590909090909091,536132.6860841424,old,0
kolkata,automatic,1,audi,audi a3,2018,35 tfsi premium,1800000.0,2018,petrol,10000,1395,19.8,6,3.3000000000000003,2350864.5161290322,mid-age,0
kolkata,manual,1,hyundai,hyundai eon,2017,era plus,160000.0,2017,petrol,20000,814,21.1,7,3.0142857142857147,605200.0006153847,mid-age,0
kolkata,automatic,2,bmw,bmw 3 series,2015,320d sport line,1000000.0,2015,diesel,70000,1995,18.88,9,2.0977777777777775,3330939.5604395606,old,0
kolkata,automatic,1,ford,ford endeavour,2016,2.2 titanium at 4x2,1700000.0,2016,diesel,50000,2198,12.62,8,1.5775,730169.9346405229,old,0
kolkata,manual,1,mahindra,mahindra xuv500,2014,w8 2wd,500000.0,2014,diesel,53000,2179,15.1,10,1.51,930921.1267605633,old,0
kolkata,automatic,1,honda,honda city,2021,zx cvt,1220000.0,2021,petrol,10000,1498,18.3,3,6.1000000000000005,624483.4192037471,mid-age,0
kolkata,manual,1,tata,tata tiago,2020,xz,437000.0,2020,petrol,20000,1199,20.09,4,5.0225,748643.1780487805,mid-age,0
kolkata,manual,1,kia,kia carens,2022,prestige turbo 2022-2023,1200000.0,2022,petrol,33000,1353,16.2,2,8.1,1451064.5161290322,new,0
kolkata,automatic,3,honda,honda civic,2008,1.8 s at,150000.0,2008,petrol,60000,1799,12.9,16,0.80625,624483.4192037471,old,0
kolkata,automatic,3,bmw,bmw 3 series,2010,320i,400000.0,2010,petrol,20000,1995,12.05,14,0.8607142857142858,3330939.5604395606,old,0
kolkata,manual,1,maruti,maruti eeco,2021,7 seater std 2020-2022,420000.0,2021,petrol,20000,1196,16.11,3,5.37,504649.26094808127,mid-age,0
kolkata,manual,2,hyundai,hyundai grand i10,2013,asta,190000.0,2013,petrol,20000,1197,18.9,11,1.718181818181818,605200.0006153847,old,0
kolkata,manual,3,maruti,maruti eeco,2010,7 seater standard bsiv,175000.0,2010,petrol,50000,1196,15.37,14,1.0978571428571429,504649.26094808127,old,0
kolkata,manual,1,renault,renault triber,2020,rxz bsvi,550000.0,2020,petrol,30000,999,20.0,4,5.0,536132.6860841424,mid-age,0
kolkata,manual,1,mahindra,mahindra thar,2022,lx 4-str hard top bsvi,1400000.0,2022,petrol,10000,1997,15.2,2,7.6,930921.1267605633,new,0
kolkata,manual,4,mahindra,mahindra scorpio,2007,lx 2.6 turbo,120000.0,2007,diesel,120000,2609,10.5,17,0.6176470588235294,930921.1267605633,old,0
kolkata,manual,1,hyundai,hyundai grand i10 nios,2021,asta,650000.0,2021,petrol,40000,1197,20.7,3,6.8999999999999995,605200.0006153847,mid-age,0
kolkata,manual,1,hyundai,hyundai i20,2019,sportz plus bsiv,600000.0,2019,petrol,10000,1197,18.6,5,3.72,605200.0006153847,mid-age,0
kolkata,automatic,1,maruti,maruti celerio x,2019,amt vxi option bsiv,450000.0,2019,petrol,28689,998,21.63,5,4.326,504649.26094808127,mid-age,1
kolkata,automatic,3,mercedes-benz,mercedes-benz e-class,2013,e350 cabriolet,2750000.0,2013,petrol,42719,3498,10.93,11,0.9936363636363637,3502251.063829787,old,0
kolkata,manual,1,maruti,maruti alto,2004,lx,45000.0,2004,petrol,30000,796,19.7,20,0.985,504649.26094808127,old,0
kolkata,manual,1,hyundai,hyundai creta,2016,1.6 vtvt s,599000.0,2016,petrol,69150,1591,15.29,8,1.91125,605200.0006153847,old,0
kolkata,manual,1,mahindra,mahindra scorpio,2015,s2 9 seater,700000.0,2015,diesel,65480,2523,15.4,9,1.7111111111111112,930921.1267605633,old,0
kolkata,manual,1,hyundai,hyundai i20,2018,1.2 asta,550000.0,2018,petrol,42411,1197,18.6,6,3.1,605200.0006153847,mid-age,0
kolkata,manual,1,honda,honda city,2015,i vtec v,335000.0,2015,petrol,72000,1497,17.4,9,1.9333333333333331,624483.4192037471,old,0
kolkata,manual,1,mahindra,mahindra xylo,2015,d2 bs iii,300000.0,2015,diesel,66000,2489,14.95,9,1.661111111111111,930921.1267605633,old,0
kolkata,manual,1,renault,renault kwid,2019,1.0 rxt opt bsiv,350000.0,2019,petrol,11000,999,23.01,5,4.602,536132.6860841424,mid-age,1
kolkata,manual,2,honda,honda city,2016,i vtec v,475000.0,2016,petrol,23000,1497,17.8,8,2.225,624483.4192037471,old,0
kolkata,automatic,1,toyota,toyota glanza,2021,g cvt,765000.0,2021,petrol,5000,1197,19.56,3,6.52,1282850.0,mid-age,0
kolkata,manual,1,hyundai,hyundai creta,2021,s bsvi,1150000.0,2021,petrol,24000,1497,17.887499999999996,3,5.962499999999999,605200.0006153847,mid-age,0
kolkata,automatic,1,mercedes-benz,mercedes-benz gla class,2017,220 d 4matic activity edition,2100000.0,2017,diesel,61901,2143,17.9,7,2.557142857142857,3502251.063829787,mid-age,0
kolkata,manual,1,toyota,toyota corolla altis,2010,g,250000.0,2010,petrol,50000,1798,14.53,14,1.0378571428571428,1282850.0,old,0
kolkata,manual,1,ford,ford figo,2010,petrol zxi,165000.0,2010,petrol,41232,1196,15.6,14,1.1142857142857143,730169.9346405229,old,0
kolkata,automatic,1,maruti,maruti wagon r,2017,amt vxi,350000.0,2017,petrol,37000,998,20.51,7,2.93,504649.26094808127,mid-age,0
kolkata,automatic,1,audi,audi q3,2017,35 tdi quattro premium plus,1700000.0,2017,diesel,34689,1968,15.17,7,2.1671428571428573,2350864.5161290322,mid-age,0
kolkata,manual,1,hyundai,hyundai creta,2019,1.6 e plus,800000.0,2019,petrol,32475,1591,15.8,5,3.16,605200.0006153847,mid-age,0
kolkata,automatic,1,volvo,volvo xc40,2023,b4 ultimate bsvi,4450000.0,2023,petrol,411,1969,12.18,1,12.18,3188731.7073170734,new,0
kolkata,automatic,1,land rover,land rover discovery sport,2019,petrol hse 7s,4050000.0,2019,petrol,33004,1997,12.81,5,2.5620000000000003,4141256.4102564105,mid-age,0
kolkata,automatic,2,audi,audi q5,2010,2.0 tfsi quattro,900000.0,2010,petrol,50245,1984,11.81,14,0.8435714285714286,2350864.5161290322,old,0
kolkata,automatic,1,mahindra,mahindra xuv300,2021,w8 amt diesel bsvi,1125000.0,2021,diesel,24000,1497,17.0,3,5.666666666666667,930921.1267605633,mid-age,0
kolkata,manual,1,maruti,maruti swift,2013,vdi,300000.0,2013,diesel,39000,1248,22.9,11,2.0818181818181816,504649.26094808127,old,1
kolkata,manual,1,honda,honda wr-v,2018,i-dtec vx,550000.0,2018,diesel,40000,1498,25.5,6,4.25,624483.4192037471,mid-age,1
kolkata,manual,1,toyota,toyota corolla altis,2012,diesel d4dg,200000.0,2012,diesel,65000,1364,21.43,12,1.7858333333333334,1282850.0,old,1
kolkata,manual,1,maruti,maruti ciaz,2015,vdi plus,375000.0,2015,diesel,73000,1248,26.21,9,2.9122222222222223,504649.26094808127,old,1
kolkata,manual,1,hyundai,hyundai grand i10 nios,2020,magna,499000.0,2020,petrol,29000,1197,20.7,4,5.175,605200.0006153847,mid-age,0
kolkata,automatic,1,renault,renault duster,2017,110ps diesel rxz amt,600000.0,2017,diesel,50000,1461,19.6,7,2.8000000000000003,536132.6860841424,mid-age,0
kolkata,automatic,1,mercedes-benz,mercedes-benz m-class,2012,ml 350 cdi,775000.0,2012,diesel,80000,2987,11.74,12,0.9783333333333334,3502251.063829787,old,0
kolkata,manual,1,toyota,toyota innova crysta,2020,2.4 vx mt,1800000.0,2020,diesel,15000,2393,13.68,4,3.42,1282850.0,mid-age,0
kolkata,manual,1,toyota,toyota fortuner,2017,2.8 2wd mt,2525000.0,2017,diesel,56400,2755,14.24,7,2.0342857142857143,1282850.0,mid-age,0
kolkata,manual,1,honda,honda brio,2013,s mt,190000.0,2013,petrol,61000,1198,19.4,11,1.7636363636363634,624483.4192037471,old,0
kolkata,manual,1,jeep,jeep compass,2018,2.0 limited option 4x4 black,1000000.0,2018,diesel,28831,1956,16.3,6,2.716666666666667,1924504.5045045046,mid-age,0
kolkata,manual,1,honda,honda city,2018,i-dtec zx,790000.0,2018,diesel,49000,1498,25.6,6,4.266666666666667,624483.4192037471,mid-age,1
kolkata,manual,1,honda,honda city,2016,i vtec v,525000.0,2016,petrol,27460,1497,17.8,8,2.225,624483.4192037471,old,0
kolkata,automatic,1,maruti,maruti baleno,2021,zeta cvt,724000.0,2021,petrol,14000,1197,19.56,3,6.52,504649.26094808127,mid-age,0
kolkata,manual,1,honda,honda city,2014,i vtec s,435000.0,2014,petrol,43985,1497,17.4,10,1.7399999999999998,624483.4192037471,old,0
kolkata,manual,1,hyundai,hyundai i20,2012,1.2 sportz,295000.0,2012,petrol,28322,1197,17.0,12,1.4166666666666667,605200.0006153847,old,0
kolkata,manual,1,hyundai,hyundai creta,2022,sx opt diesel bsvi,1675000.0,2022,diesel,12000,1493,20.58115384615385,2,10.290576923076925,605200.0006153847,new,0
kolkata,manual,1,maruti,maruti ignis,2022,delta,575000.0,2022,petrol,15000,1197,20.89,2,10.445,504649.26094808127,new,0
kolkata,manual,2,ford,ford aspire,2017,1.2 ti-vct titanium,335000.0,2017,petrol,71762,1196,18.16,7,2.5942857142857143,730169.9346405229,mid-age,0
kolkata,manual,1,mahindra,mahindra tuv 300,2017,t8,599000.0,2017,diesel,75000,1493,18.49,7,2.641428571428571,930921.1267605633,mid-age,0
kolkata,automatic,1,maruti,maruti ciaz,2017,1.4 at alpha,650000.0,2017,petrol,79000,1373,19.12,7,2.7314285714285718,504649.26094808127,mid-age,0
kolkata,manual,1,honda,honda city,2016,i vtec sv,485000.0,2016,petrol,38734,1497,17.8,8,2.225,624483.4192037471,old,0
kolkata,manual,1,maruti,maruti celerio,2022,zxi plus bsvi,575000.0,2022,petrol,22000,998,24.97,2,12.485,504649.26094808127,new,1
kolkata,automatic,1,volkswagen,volkswagen vento,2017,1.2 highline plus at 16 alloy,650000.0,2017,petrol,54000,1197,18.19,7,2.5985714285714288,703303.886925795,mid-age,0
kolkata,manual,1,renault,renault duster,2016,85ps diesel rxz,450000.0,2016,diesel,50000,1461,19.87,8,2.48375,536132.6860841424,old,0
kolkata,manual,1,honda,honda br-v,2016,i-dtec s mt,625000.0,2016,diesel,68000,1498,21.9,8,2.7375,624483.4192037471,old,1
kolkata,automatic,1,volkswagen,volkswagen vento,2017,1.2 tsi highline plus at,650000.0,2017,petrol,54000,1197,18.19,7,2.5985714285714288,703303.886925795,mid-age,0
kolkata,manual,1,hyundai,hyundai i20,2019,petrol magna,545000.0,2019,petrol,32337,1197,18.6,5,3.72,605200.0006153847,mid-age,0
kolkata,manual,1,maruti,maruti ertiga,2019,vxi petrol,835000.0,2019,petrol,21873,1462,19.34,5,3.868,504649.26094808127,mid-age,0
kolkata,manual,1,renault,renault kwid,2020,climber 1.0 mt opt,415000.00000000006,2020,petrol,17330,999,21.74,4,5.435,536132.6860841424,mid-age,1
kolkata,manual,1,honda,honda amaze,2020,s i-vtec,545000.0,2021,petrol,28316,1198,17.8,3,5.933333333333334,624483.4192037471,mid-age,0
kolkata,automatic,1,honda,honda city,2021,i-vtec cvt v,975000.0,2021,petrol,19000,1497,18.0,3,6.0,624483.4192037471,mid-age,0
kolkata,automatic,1,hyundai,hyundai venue,2021,sx plus turbo dct,950000.0,2021,petrol,22000,998,18.15,3,6.05,605200.0006153847,mid-age,0
kolkata,manual,1,maruti,maruti vitara brezza,2019,zdi plus,795000.0,2019,diesel,49000,1248,24.3,5,4.86,504649.26094808127,mid-age,1
kolkata,manual,1,maruti,maruti ertiga,2017,shvs vdi limited edition,725000.0,2017,diesel,48000,1248,24.52,7,3.5028571428571427,504649.26094808127,mid-age,1
kolkata,manual,1,ford,ford ecosport,2015,1.5 petrol titanium plus,475000.0,2015,petrol,65000,1496,15.9,9,1.7666666666666666,730169.9346405229,old,0
kolkata,manual,1,hyundai,hyundai creta,2018,1.6 vtvt sx plus dual tone,799000.0,2018,petrol,51000,1591,15.29,6,2.5483333333333333,605200.0006153847,mid-age,0
kolkata,automatic,1,honda,honda city,2020,zx cvt,990000.0,2020,petrol,32000,1497,17.4,4,4.35,624483.4192037471,mid-age,0
kolkata,manual,1,toyota,toyota corolla altis,2014,gl mt,625000.0,2014,petrol,34000,1798,14.28,10,1.428,1282850.0,old,0
kolkata,manual,1,maruti,maruti ciaz,2017,vdi plus shvs,550000.0,2017,diesel,65000,1248,28.09,7,4.0128571428571425,504649.26094808127,mid-age,1
kolkata,manual,1,maruti,maruti ciaz,2015,alpha bsvi,525000.0,2015,petrol,51000,1462,20.65,9,2.2944444444444443,504649.26094808127,old,0
kolkata,manual,1,toyota,toyota urban cruiser,2022,high,925000.0,2022,petrol,17000,1462,17.03,2,8.515,1282850.0,new,0
kolkata,manual,1,renault,renault kwid,2019,rxt optional,325000.0,2019,petrol,6971,799,25.17,5,5.034000000000001,536132.6860841424,mid-age,1
kolkata,manual,1,toyota,toyota glanza,2023,v,899000.0,2023,petrol,3000,1197,22.35,1,22.35,1282850.0,new,1
kolkata,manual,1,maruti,maruti alto 800,2018,lxi,289000.0,2018,petrol,27447,796,24.7,6,4.116666666666666,504649.26094808127,mid-age,1
kolkata,manual,1,maruti,maruti swift dzire,2018,vxi 1.2,499000.0,2018,petrol,22008,1197,21.21,6,3.535,504649.26094808127,mid-age,0
kolkata,manual,1,hyundai,hyundai alcazar,2021,platinum 7-seater,1650000.0,2021,petrol,9000,1999,14.5,3,4.833333333333333,605200.0006153847,mid-age,0
kolkata,manual,1,hyundai,hyundai verna,2015,1.6 sx vtvt,455000.0,2015,petrol,44000,1591,17.01,9,1.8900000000000001,605200.0006153847,old,0
kolkata,automatic,1,hyundai,hyundai creta,2016,1.6 vtvt at sx plus,790000.0,2016,petrol,46000,1591,13.0,8,1.625,605200.0006153847,old,0
kolkata,manual,1,ford,ford ecosport,2018,1.5 tdci trend plus be bsiv,599000.0,2018,diesel,60000,1498,22.77,6,3.795,730169.9346405229,mid-age,1
kolkata,automatic,1,toyota,toyota yaris,2018,vx cvt,799000.0,2018,petrol,37000,1496,17.8,6,2.966666666666667,1282850.0,mid-age,0
kolkata,automatic,1,audi,audi q5,2017,30 tdi quattro premium plus,2150000.0,2017,diesel,40000,1968,14.16,7,2.0228571428571427,2350864.5161290322,mid-age,0
kolkata,manual,1,maruti,maruti baleno,2020,1.2 sigma,575000.0,2020,petrol,9000,1197,21.4,4,5.35,504649.26094808127,mid-age,0
kolkata,manual,1,hyundai,hyundai creta,2016,1.6 vtvt s,599000.0,2016,petrol,52000,1591,15.29,8,1.91125,605200.0006153847,old,0
kolkata,manual,1,maruti,maruti baleno,2017,1.2 delta,465000.00000000006,2017,petrol,30400,1197,21.4,7,3.057142857142857,504649.26094808127,mid-age,0
kolkata,automatic,1,hyundai,hyundai venue,2021,sx plus turbo dct dt,950000.0,2021,petrol,29000,998,18.15,3,6.05,605200.0006153847,mid-age,0
kolkata,automatic,1,mercedes-benz,mercedes-benz e-class,2020,exclusive e 220d,5541000.0,2020,diesel,20000,1950,16.1,4,4.025,3502251.063829787,mid-age,0
kolkata,automatic,1,honda,honda city,2020,zx cvt,990000.0,2020,petrol,32000,1498,18.3,4,4.575,624483.4192037471,mid-age,0
kolkata,manual,1,hyundai,hyundai grand i10,2014,asta option,350000.0,2014,petrol,45000,1197,18.9,10,1.89,605200.0006153847,old,0
kolkata,automatic,1,ford,ford endeavour,2018,3.2 titanium at 4x4,2290000.0,2018,diesel,84000,3198,10.91,6,1.8183333333333334,730169.9346405229,mid-age,0
kolkata,manual,1,honda,honda city,2014,i dtec sv,470000.0,2014,diesel,48000,1498,26.0,10,2.6,624483.4192037471,old,1
kolkata,manual,1,honda,honda amaze,2016,sx i vtec,395000.0,2016,petrol,49000,1198,17.8,8,2.225,624483.4192037471,old,0
kolkata,manual,1,toyota,toyota corolla altis,2010,gl,275000.0,2010,petrol,70000,1798,14.53,14,1.0378571428571428,1282850.0,old,0
kolkata,manual,1,hyundai,hyundai verna,2012,1.6 sx,349000.0,2012,diesel,65000,1582,22.32,12,1.86,605200.0006153847,old,1
kolkata,automatic,1,tata,tata nexon,2019,1.5 revotorq xma,725000.0,2019,diesel,58000,1497,21.5,5,4.3,748643.1780487805,mid-age,1
kolkata,manual,1,maruti,maruti baleno,2018,1.3 sigma,440000.00000000006,2018,diesel,64000,1248,27.39,6,4.565,504649.26094808127,mid-age,1
kolkata,automatic,1,mercedes-benz,mercedes-benz gla class,2016,200 sport edition,1650000.0,2016,petrol,35000,1991,13.7,8,1.7125,3502251.063829787,old,0
kolkata,manual,1,honda,honda amaze,2016,sx i-vtec,380000.0,2016,petrol,50000,1198,18.0,8,2.25,624483.4192037471,old,0
kolkata,manual,1,hyundai,hyundai grand i10,2018,1.2 kappa magna bsiv,475000.0,2018,petrol,12000,1197,18.9,6,3.15,605200.0006153847,mid-age,0
kolkata,manual,1,maruti,maruti swift dzire,2016,vxi 1.2,450000.0,2016,petrol,50000,1197,21.21,8,2.65125,504649.26094808127,old,0
kolkata,manual,1,renault,renault duster,2016,85ps diesel rxz,465000.00000000006,2016,diesel,58000,1461,19.87,8,2.48375,536132.6860841424,old,0
kolkata,automatic,2,audi,audi a4,2012,new  2.0 tdi multitronic,950000.0,2012,diesel,50000,1968,15.2,12,1.2666666666666666,2350864.5161290322,old,0
kolkata,manual,1,maruti,maruti alto 800,2020,vxi plus bsvi,325000.0,2020,petrol,16000,796,22.05,4,5.5125,504649.26094808127,mid-age,1
kolkata,manual,2,volkswagen,volkswagen polo,2010,petrol highline 1.2l,199000.0,2010,petrol,75000,1198,16.47,14,1.1764285714285714,703303.886925795,old,0
kolkata,manual,1,ford,ford fiesta,2010,1.6 sxi abs duratec,195000.0,2010,petrol,28000,1596,15.3,14,1.092857142857143,730169.9346405229,old,0
kolkata,manual,1,hyundai,hyundai creta,2018,1.6 vtvt s,725000.0,2018,petrol,55000,1591,15.29,6,2.5483333333333333,605200.0006153847,mid-age,0
kolkata,manual,1,maruti,maruti baleno,2018,1.3 sigma,455000.0,2018,diesel,54000,1248,27.39,6,4.565,504649.26094808127,mid-age,1
kolkata,manual,1,honda,honda jazz,2016,1.2 v i vtec,399000.0,2017,petrol,55000,1199,18.7,7,2.6714285714285713,624483.4192037471,mid-age,0
kolkata,automatic,1,hyundai,hyundai venue,2021,sx plus turbo dct,950000.0,2021,petrol,29000,998,18.15,3,6.05,605200.0006153847,mid-age,0
kolkata,manual,1,hyundai,hyundai verna,2015,1.4 vtvt,399000.0,2015,petrol,48000,1396,17.43,9,1.9366666666666665,605200.0006153847,old,0
kolkata,manual,1,honda,honda mobilio,2014,s i-vtec,450000.0,2014,petrol,45000,1497,17.3,10,1.73,624483.4192037471,old,0
kolkata,manual,1,tata,tata nexon,2021,xm bsvi,740000.0,2021,petrol,21000,1199,17.33,3,5.776666666666666,748643.1780487805,mid-age,0
kolkata,manual,1,hyundai,hyundai verna,2013,1.6 sx vtvt,325000.0,2013,petrol,52000,1591,17.01,11,1.5463636363636366,605200.0006153847,old,0
kolkata,manual,1,hyundai,hyundai xcent,2019,1.2 vtvt sx option,499000.0,2019,petrol,39000,1197,20.14,5,4.0280000000000005,605200.0006153847,mid-age,0
kolkata,manual,1,honda,honda mobilio,2014,s i-vtec,450000.0,2014,petrol,55000,1497,17.3,10,1.73,624483.4192037471,old,0
kolkata,manual,1,toyota,toyota innova crysta,2017,2.4 zx mt,1750000.0,2017,diesel,53000,2393,13.68,7,1.9542857142857142,1282850.0,mid-age,0
kolkata,manual,1,hyundai,hyundai venue,2022,sx bsvi,935000.0,2022,petrol,9000,1197,19.109944444444444,2,9.554972222222222,605200.0006153847,new,0
kolkata,manual,1,kia,kia seltos,2020,gtx plus,1350000.0,2020,petrol,23000,1353,16.5,4,4.125,1451064.5161290322,mid-age,0
kolkata,manual,1,volkswagen,volkswagen polo,2010,petrol highline 1.2l,199000.0,2010,petrol,65000,1198,16.47,14,1.1764285714285714,703303.886925795,old,0
kolkata,manual,1,hyundai,hyundai i10,2016,magna 1.1l,279000.0,2016,petrol,45000,1086,19.81,8,2.47625,605200.0006153847,old,0
kolkata,automatic,1,maruti,maruti ciaz,2017,delta diesel,599000.0,2017,diesel,55000,1248,28.09,7,4.0128571428571425,504649.26094808127,mid-age,1
kolkata,manual,1,hyundai,hyundai grand i10,2019,1.2 kappa sportz option,475000.0,2019,petrol,26000,1197,18.9,5,3.78,605200.0006153847,mid-age,0
kolkata,automatic,1,skoda,skoda rapid,2016,1.6 mpi at style plus,499000.0,2016,petrol,54000,1598,14.3,8,1.7875,1001170.8860759494,old,0
kolkata,manual,1,hyundai,hyundai verna,2015,1.6 vtvt sx,450000.0,2015,petrol,41000,1591,17.01,9,1.8900000000000001,605200.0006153847,old,0
kolkata,automatic,1,jeep,jeep compass,2021,2.0 limited 4x4 opt diesel at bsvi,2250000.0,2021,diesel,29000,1956,14.9,3,4.966666666666667,1924504.5045045046,mid-age,0
kolkata,automatic,1,bmw,bmw 3 series,2018,320d luxury line plus,2275000.0,2018,diesel,23000,1995,22.69,6,3.7816666666666667,3330939.5604395606,mid-age,1
kolkata,manual,1,honda,honda jazz,2012,x,225000.0,2012,petrol,39000,1198,16.7,12,1.3916666666666666,624483.4192037471,old,0
kolkata,manual,1,hyundai,hyundai verna,2019,vtvt 1.6 sx option,850000.0,2019,petrol,34000,1591,17.0,5,3.4,605200.0006153847,mid-age,0
kolkata,automatic,1,toyota,toyota camry,2015,2.5 g,990000.0,2015,petrol,75000,2494,12.98,9,1.4422222222222223,1282850.0,old,0
kolkata,manual,1,hyundai,hyundai grand i10 nios,2020,sportz dual tone,575000.0,2020,petrol,12000,1197,20.7,4,5.175,605200.0006153847,mid-age,0
kolkata,manual,1,mahindra,mahindra xuv500,2018,w4,799000.0,2018,diesel,51000,2179,16.0,6,2.6666666666666665,930921.1267605633,mid-age,0
kolkata,manual,1,honda,honda brio,2018,1.2 s option mt,399000.0,2018,petrol,46000,1198,18.5,6,3.0833333333333335,624483.4192037471,mid-age,0
kolkata,automatic,1,bmw,bmw 3 series,2013,320d sport line,1100000.0,2013,diesel,39000,1995,18.88,11,1.7163636363636363,3330939.5604395606,old,0
kolkata,manual,1,hyundai,hyundai verna,2015,1.4 vtvt,399000.0,2015,petrol,45000,1396,17.43,9,1.9366666666666665,605200.0006153847,old,0
kolkata,manual,1,honda,honda city,2017,i vtec vx,699000.0,2017,petrol,47000,1497,17.8,7,2.542857142857143,624483.4192037471,mid-age,0
kolkata,automatic,1,hyundai,hyundai creta,2020,sx opt knight ivt bsvi,1415000.0,2020,petrol,55000,1497,17.887499999999996,4,4.471874999999999,605200.0006153847,mid-age,0
kolkata,manual,1,renault,renault kwid,2022,1.0 rxt opt,455000.0,2022,petrol,5000,999,21.74,2,10.87,536132.6860841424,new,1
