city,transmission,owner_no,brand,model,model_year,variant_name,price,registered_year,fuel_type,kms_driven,engine_cc,mileage_kmpl
jaipur,manual,1,hyundai,hyundai venue,2019,sx diesel bsiv,975000.0,2019,diesel,77901,1396,23.7
jaipur,manual,1,skoda,skoda laura,2008,ambiente,564000.0,2008,diesel,133946,1896,17.5
jaipur,manual,1,hyundai,hyundai i10,2016,sportz 1.1l,326000.0,2017,petrol,70593,1086,19.81
jaipur,manual,1,hyundai,hyundai i20,2015,magna 1.2,465000.00000000006,2015,petrol,82556,1197,18.6
jaipur,manual,1,maruti,maruti wagon r,2009,lxi minor,180000.0,2009,petrol,42160,1061,18.9
jaipur,manual,1,maruti,maruti swift dzire,2018,zdi plus,710000.0,2018,diesel,99367,1248,28.4
jaipur,manual,1,hyundai,hyundai verna,2018,vtvt 1.6 sx,794000.0,2018,petrol,95329,1591,17.0
jaipur,manual,1,maruti,maruti swift dzire,2015,vxi,465000.00000000006,2015,petrol,72000,1197,20.85
jaipur,manual,4,hyundai,hyundai i20,2011,1.4 crdi magna,150000.0,2011,diesel,137537,1396,21.9
jaipur,manual,1,honda,honda city,2014,i dtec sv,520000.0,2014,diesel,98000,1498,26.0
jaipur,manual,3,chevrolet,chevrolet cruze,2010,ltz,361000.0,2010,diesel,152098,1991,18.3
jaipur,manual,1,renault,renault scala,2013,diesel rxl,390000.0,2013,diesel,88329,1461,21.64
jaipur,automatic,2,toyota,toyota fortuner,2016,4x2 4 speed at,2450000.0,2016,diesel,126000,2982,11.5
jaipur,manual,2,maruti,maruti ritz,2009,vxi,93982.0,2010,petrol,114866,1197,21.1
jaipur,manual,1,maruti,maruti baleno,2021,zeta,600000.0,2021,petrol,27723,1197,21.01
jaipur,automatic,1,toyota,toyota corolla altis,2009,1.8 vl at,395000.0,2009,petrol,57847,1794,14.53
jaipur,manual,1,hyundai,hyundai verna,2021,sx,980000.0000000001,2021,petrol,46557,1497,17.7
jaipur,manual,1,maruti,maruti wagon r,2016,vxi bs iv,360000.0,2016,petrol,37983,998,20.51
jaipur,manual,4,maruti,maruti alto,2010,lx,68063.0,2010,petrol,152783,796,19.7
jaipur,automatic,1,mercedes-benz,mercedes-benz c-class,2012,220 cdi at,1250000.0,2012,diesel,69856,2143,14.84
jaipur,automatic,1,audi,audi q5,2013,2.0 tdi,1850000.0,2013,diesel,60091,1968,14.16
jaipur,manual,1,maruti,maruti swift,2017,lxi optional-o,450000.0,2017,petrol,50501,1197,20.4
jaipur,manual,1,maruti,maruti celerio,2020,vxi cng,500000.0,2020,cng,40960,998,35.6
jaipur,manual,1,hyundai,hyundai grand i10,2018,1.2 kappa magna bsiv,484999.99999999994,2018,petrol,65000,1197,18.9
jaipur,manual,1,maruti,maruti swift,2014,zdi,429000.0,2014,diesel,74232,1248,22.9
jaipur,manual,1,maruti,maruti wagon r,2015,vxi bs iv,347000.0,2015,petrol,38892,998,20.51
jaipur,automatic,1,bmw,bmw x5,2014,xdrive 30d,2450000.0,2014,diesel,82882,2993,11.7
jaipur,manual,2,audi,audi q3,2017,30 tdi,2325000.0,2017,diesel,79329,1968,17.32
jaipur,manual,1,maruti,maruti swift dzire,2013,vxi,400000.0,2014,petrol,63959,1197,19.1
jaipur,manual,1,tata,tata altroz,2022,xt bsvi,900000.0,2022,petrol,10801,1199,19.33
jaipur,manual,2,toyota,toyota fortuner,2015,4x2 mt trd sportivo,1300000.0,2015,diesel,86580,2982,13.0
jaipur,automatic,2,skoda,skoda rapid,2015,1.6 mpi at elegance,330000.0,2015,petrol,30751,1598,14.3
jaipur,manual,1,maruti,maruti wagon r,2014,vxi bs iv,250000.0,2014,petrol,151231,998,20.51
jaipur,manual,1,kia,kia seltos,2020,htx plus diesel,1575000.0,2020,diesel,49000,1493,20.8
jaipur,automatic,1,kia,kia seltos,2019,gtx plus dct,1475000.0,2019,petrol,49000,1353,16.5
jaipur,automatic,3,mercedes-benz,mercedes-benz c-class,2006,220 cdi at,225000.0,2006,diesel,147640,2143,14.84
jaipur,automatic,1,audi,audi a4,2013,new  2.0 tdi multitronic,1370000.0,2014,diesel,55000,1968,15.2
jaipur,manual,1,honda,honda wr-v,2022,vx,900000.0,2022,petrol,17284,1199,16.5
jaipur,manual,3,hyundai,hyundai xcent,2014,1.1 crdi s option,300000.0,2014,diesel,100076,1120,24.4
jaipur,manual,2,chevrolet,chevrolet spark,2011,1.0 ls,60000.0,2012,petrol,105180,995,18.0
jaipur,manual,1,maruti,maruti alto 800,2018,lxi,272000.0,2018,petrol,85648,796,22.05
jaipur,manual,1,maruti,maruti swift,2018,vxi,509000.0,2018,petrol,97229,1197,22.38
jaipur,manual,1,maruti,maruti baleno,2016,1.3 delta,470000.0,2016,diesel,74850,1248,27.39
jaipur,manual,1,maruti,maruti s-presso,2022,vxi cng 2019-2020,539000.0,2022,cng,18484,998,31.2
jaipur,manual,1,maruti,maruti swift,2018,vxi,544000.0,2018,petrol,52509,1197,22.38
jaipur,manual,2,hyundai,hyundai accent,2006,gle,142000.0,2006,petrol,94970,1495,13.2
jaipur,manual,2,hyundai,hyundai i10,2016,sportz option,345000.0,2016,petrol,57000,1197,20.36
jaipur,manual,1,skoda,skoda rapid,2018,1.5 tdi ambition bsiv,965000.0,2018,diesel,91547,1498,21.13
jaipur,manual,1,maruti,maruti swift dzire,2011,1.2 vxi bsiv,280000.0,2011,petrol,42601,1197,17.5
jaipur,manual,1,maruti,maruti ertiga,2013,vdi,450000.0,2014,diesel,208978,1248,20.77
jaipur,automatic,1,kia,kia seltos,2019,htx plus at d,1130000.0,2019,diesel,31262,1493,17.8
jaipur,manual,1,ford,ford ecosport,2018,1.5 diesel titanium plus bsiv,775000.0,2018,diesel,72000,1498,23.0
jaipur,manual,1,nissan,nissan terrano,2014,xl 85 ps,216000.0,2014,diesel,152633,1461,20.45
jaipur,manual,1,hyundai,hyundai i20,2017,asta option bsiv,600000.0,2017,petrol,70000,1197,18.6
jaipur,automatic,1,audi,audi a3,2018,35 tfsi premium plus,2089999.9999999998,2018,petrol,54737,1395,19.2
jaipur,manual,1,mahindra,mahindra xuv500,2020,w11 bsiv,1011999.9999999999,2020,diesel,97845,2179,15.1
jaipur,manual,1,maruti,maruti swift,2022,vxi bsvi,630000.0,2022,petrol,18240,1197,22.38
jaipur,manual,2,tata,tata safari storme,2015,ex,590000.0,2015,diesel,90000,2179,14.1
jaipur,automatic,1,jaguar,jaguar xj,2014,3.0l portfolio,3800000.0,2014,diesel,65262,2993,14.47
jaipur,manual,1,hyundai,hyundai verna,2018,vtvt 1.6 sx option,875000.0,2018,petrol,86703,1591,17.0
jaipur,manual,1,skoda,skoda slavia,2022,1.0 tsi active bsvi,1110000.0,2022,petrol,16000,999,19.47
jaipur,manual,1,hyundai,hyundai eon,2018,era plus,280000.0,2018,petrol,48409,814,21.1
jaipur,manual,1,maruti,maruti swift,2012,vxi,364000.0,2012,petrol,102912,1197,22.38
jaipur,manual,1,renault,renault kwid,2019,rxl,352000.0,2019,petrol,37025,799,22.25
jaipur,manual,1,nissan,nissan micra active,2015,xv s,215000.0,2015,petrol,164910,1198,19.49
jaipur,manual,2,volkswagen,volkswagen vento,2012,diesel highline,300000.0,2012,diesel,68243,1598,20.54
jaipur,manual,1,hyundai,hyundai i10,2012,sportz,231000.0,2013,petrol,110728,1197,20.36
jaipur,manual,1,hyundai,hyundai verna,2020,sx opt diesel,1156000.0,2020,diesel,69492,1493,25.0
jaipur,manual,1,maruti,maruti swift,2013,ldi,400000.0,2013,diesel,72480,1248,22.9
jaipur,manual,1,hyundai,hyundai i20,2016,sportz 1.2,500000.0,2016,petrol,120094,1197,18.6
jaipur,manual,3,maruti,maruti swift,2013,vdi,350000.0,2014,diesel,118149,1248,22.9
jaipur,automatic,1,kia,kia seltos,2020,htx ivt,1420000.0,2020,petrol,29000,1497,16.8
jaipur,automatic,3,honda,honda brio,2015,vx at,385000.0,2015,petrol,68000,1198,16.5
jaipur,manual,3,maruti,maruti omni,2014,e mpi std bsiv,94353.0,2014,petrol,45663,796,16.8
jaipur,manual,1,maruti,maruti alto 800,2012,lxi,96295.0,2012,petrol,62626,796,22.74
jaipur,manual,1,maruti,maruti eeco,2022,cng 5 seater ac,570000.0,2022,cng,32317,1196,20.88
jaipur,manual,2,hyundai,hyundai i20,2010,1.2 magna,117000.0,2010,petrol,65733,1197,18.5
jaipur,manual,1,tata,tata altroz,2020,xe bsvi,537000.0,2020,petrol,21388,1199,19.33
jaipur,automatic,3,maruti,maruti swift dzire,2019,amt vdi,678000.0,2019,diesel,71448,1248,28.4
jaipur,manual,1,honda,honda amaze,2018,s petrol bsiv,541000.0,2020,petrol,63385,1199,19.5
jaipur,manual,1,hyundai,hyundai i20,2019,magna plus bsiv,578000.0,2019,petrol,60048,1197,18.6
jaipur,manual,1,hyundai,hyundai eon,2015,era plus,200000.0,2016,petrol,45926,814,21.1
jaipur,manual,1,maruti,maruti vitara brezza,2021,lxi,750000.0,2021,petrol,19876,1462,17.03
jaipur,manual,1,hyundai,hyundai i20,2017,diesel asta,675000.0,2017,diesel,69000,1396,22.54
jaipur,manual,1,maruti,maruti vitara brezza,2021,zxi plus dual tone,894999.9999999999,2021,petrol,65000,1462,17.03
jaipur,manual,1,hyundai,hyundai grand i10,2015,asta,420000.0,2015,petrol,37386,1197,18.9
jaipur,manual,1,maruti,maruti baleno,2020,zeta,550000.0,2020,petrol,104590,1197,21.01
jaipur,manual,1,maruti,maruti swift dzire,2021,zxi bsvi,725000.0,2021,petrol,57794,1197,22.41
jaipur,manual,1,ford,ford ecosport,2015,1.5 dv5 mt titanium,420000.0,2015,diesel,105072,1498,22.7
jaipur,manual,3,honda,honda civic,2007,1.8 s mt,150000.0,2007,petrol,176550,1799,13.5
jaipur,manual,1,hyundai,hyundai verna,2016,1.6 crdi sx,785000.0,2016,diesel,52000,1582,23.9
jaipur,manual,1,tata,tata altroz,2020,xe bsvi,459999.99999999994,2020,petrol,26124,1199,19.33
jaipur,manual,1,maruti,maruti ciaz,2018,1.4 delta,750000.0,2019,petrol,35925,1373,20.73
jaipur,manual,2,mahindra renault,mahindra renault logan,2008,1.6 gls petrol,73000.0,2008,petrol,64816,1598,13.0
jaipur,manual,4,mahindra,mahindra bolero,2008,slx 2wd,108000.0,2008,diesel,92701,2523,13.6
jaipur,manual,1,maruti,maruti celerio,2019,zxi,419000.00000000006,2020,petrol,38439,998,25.24
jaipur,manual,1,ford,ford ecosport,2017,1.5 ti vct mt titanium bsiv,549000.0,2017,petrol,45531,1499,15.85
jaipur,manual,1,maruti,maruti swift dzire,2021,vxi bsvi,710000.0,2021,petrol,33000,1197,22.41
jaipur,manual,2,maruti,maruti swift,2015,vxi,426000.0,2015,petrol,71098,1197,22.38
jaipur,manual,1,mahindra,mahindra xuv500,2014,w6 2wd,633000.0,2014,diesel,99432,2179,15.1
jaipur,manual,2,maruti,maruti esteem,2005,lx - bsii,110000.00000000001,2005,petrol,44777,1298,15.9
jaipur,automatic,2,renault,renault kwid,2020,1.0 rxt amt opt,440000.00000000006,2021,petrol,24068,999,22.0
jaipur,manual,3,ford,ford figo,2013,diesel exi,250000.0,2013,diesel,85445,1399,20.0
jaipur,automatic,4,volkswagen,volkswagen jetta,2008,1.9 highline tdi,476999.99999999994,2009,diesel,112097,1896,15.5
jaipur,manual,1,hyundai,hyundai grand i10,2017,crdi sportz,470000.0,2018,diesel,80008,1120,24.0
jaipur,manual,2,volkswagen,volkswagen vento,2013,diesel highline,400000.0,2014,diesel,96496,1598,20.54
jaipur,manual,1,nissan,nissan terrano,2014,xv 110 ps,550000.0,2014,diesel,75744,1461,19.01
jaipur,automatic,1,maruti,maruti ignis,2017,1.3 amt zeta,545000.0,2017,diesel,70000,1248,26.8
jaipur,manual,1,hyundai,hyundai i20 active,2015,sx diesel,565000.0,2015,diesel,85000,1396,21.19
jaipur,manual,1,maruti,maruti alto 800,2022,vxi bsvi,409999.99999999994,2022,petrol,15092,796,22.05
jaipur,manual,3,honda,honda amaze,2014,sx i-vtec,380000.0,2014,petrol,117131,1198,18.0
jaipur,automatic,2,maruti,maruti wagon r stingray,2016,amt vxi,400000.0,2016,petrol,32802,998,20.51
jaipur,manual,1,maruti,maruti baleno,2016,1.2 alpha,650000.0,2016,petrol,39201,1197,21.4
jaipur,automatic,1,kia,kia seltos,2019,htx plus at d,1260000.0,2019,diesel,101884,1493,17.8
jaipur,manual,2,maruti,maruti swift,2014,vdi bsiv,450000.0,2014,diesel,152702,1248,25.2
jaipur,manual,1,hyundai,hyundai eon,2014,magna plus,210000.0,2014,petrol,74729,814,21.1
jaipur,manual,1,tata,tata nexon,2022,xz plus dark edition bsvi,990000.0,2022,petrol,9009,1199,17.33
jaipur,manual,1,maruti,maruti sx4 s cross,2020,alpha,1059000.0,2020,petrol,10785,1462,18.55
jaipur,manual,1,hyundai,hyundai grand i10,2017,1.2 kappa sportz option,426000.0,2017,petrol,85374,1197,18.9
jaipur,manual,1,hyundai,hyundai i10,2011,magna,175000.0,2011,petrol,36495,1197,20.36
jaipur,manual,2,volkswagen,volkswagen polo,2012,diesel comfortline 1.2l,220000.00000000003,2012,diesel,57095,1199,22.07
jaipur,manual,1,hyundai,hyundai i20,2022,sportz diesel,1000000.0,2022,diesel,20199,1493,25.0
jaipur,manual,1,renault,renault kwid,2022,1.0 rxt bsvi,530000.0,2022,petrol,1782,999,21.46
jaipur,manual,1,hyundai,hyundai creta,2017,1.6 vtvt e plus,700000.0,2017,petrol,182946,1591,15.29
jaipur,manual,1,renault,renault kwid,2019,rxl,299000.0,2019,petrol,20685,799,25.17
jaipur,manual,1,hyundai,hyundai eon,2015,magna plus,250000.0,2015,petrol,51284,814,21.1
jaipur,manual,1,maruti,maruti ertiga,2020,vxi petrol,894999.9999999999,2020,petrol,83000,1462,19.34
jaipur,manual,1,maruti,maruti alto 800,2019,vxi,322000.0,2019,petrol,36661,796,24.7
jaipur,manual,1,mahindra,mahindra thar,2022,lx 4-str hard top bsvi,1400000.0,2022,petrol,44143,1997,15.2
jaipur,manual,4,honda,honda city,2006,exi,150000.0,2006,petrol,108168,1497,17.7
jaipur,automatic,1,maruti,maruti alto k10,2018,vxi ags optional,310000.0,2018,petrol,69475,998,23.95
jaipur,manual,2,mahindra,mahindra xuv500,2013,w6 2wd,500000.0,2013,diesel,96294,2179,15.1
jaipur,manual,1,hyundai,hyundai creta,2017,1.6 e plus,825000.0,2017,petrol,48000,1591,15.8
jaipur,manual,1,maruti,maruti vitara brezza,2018,vdi,810000.0,2018,diesel,34970,1248,24.3
jaipur,manual,1,hyundai,hyundai aura,2020,s,649000.0,2020,petrol,49931,1197,20.5
jaipur,manual,1,maruti,maruti baleno,2018,1.2 alpha,670000.0,2018,petrol,49500,1197,21.4
jaipur,automatic,1,kia,kia seltos,2019,gtx plus diesel at,1525000.0,2019,diesel,44376,1493,18.0
jaipur,manual,1,maruti,maruti swift,2018,vdi,655000.0,2018,diesel,49225,1248,28.4
jaipur,manual,1,tata,tata tiago,2020,xt bsvi,493000.0,2020,petrol,68843,1199,19.01
jaipur,manual,1,maruti,maruti wagon r,2009,vxi,325000.0,2013,petrol,60318,998,21.79
jaipur,automatic,1,maruti,maruti swift,2018,amt vdi,550000.0,2018,diesel,101014,1248,28.4
jaipur,automatic,2,renault,renault kwid,2020,climber 1.0 amt opt,376000.0,2020,petrol,44319,999,22.0
jaipur,manual,1,volkswagen,volkswagen polo,2017,1.2 mpi highline plus,337000.0,2018,petrol,49422,1199,16.2
jaipur,automatic,1,tata,tata nexon,2021,xza plus amt s,1044999.9999999999,2021,petrol,44934,1199,16.35
jaipur,manual,1,maruti,maruti swift dzire,2011,vdi bsiv,118000.0,2011,diesel,251066,1248,19.3
jaipur,manual,1,maruti,maruti ciaz,2017,1.3 zeta,436000.00000000006,2017,diesel,208708,1248,28.09
jaipur,manual,1,maruti,maruti wagon r,2009,lxi minor duo lpg,75697.0,2009,lpg,75426,1061,17.3
jaipur,automatic,1,hyundai,hyundai venue,2020,sx plus turbo dct,861000.0,2020,petrol,36107,998,18.15
jaipur,manual,1,honda,honda wr-v,2019,i-vtec vx,590000.0,2019,petrol,50854,1199,17.5
jaipur,manual,1,hyundai,hyundai grand i10 nios,2020,magna,553000.0,2020,petrol,7985,1197,20.7
jaipur,manual,1,mahindra,mahindra tuv 300,2017,t6,429000.0,2018,diesel,47913,1493,18.49
jaipur,manual,1,maruti,maruti baleno,2017,1.2 sigma,500000.0,2017,petrol,138907,1197,21.4
jaipur,manual,1,maruti,maruti ritz,2010,vdi,108000.0,2010,diesel,201161,1248,21.1
jaipur,manual,1,mahindra,mahindra xuv500,2015,w8 2wd,482000.0,2015,diesel,124143,2179,15.1
jaipur,manual,2,honda,honda amaze,2017,s petrol bsiv,422000.0,2017,petrol,65396,1199,19.5
jaipur,manual,1,hyundai,hyundai i10,2011,magna,206000.0,2011,petrol,45746,1197,20.36
jaipur,manual,1,maruti,maruti ciaz,2017,1.4 alpha,630000.0,2017,petrol,90560,1373,20.73
jaipur,automatic,1,honda,honda cr-v,2015,2.4l 4wd at,1390000.0,2015,petrol,48350,2354,12.0
jaipur,manual,1,honda,honda amaze,2017,e option i-dtec,525000.0,2018,diesel,66000,1498,25.8
jaipur,manual,1,maruti,maruti alto 800,2022,vxi bsvi,364000.0,2022,petrol,1989,796,22.05
jaipur,manual,1,hyundai,hyundai eon,2014,era,200000.0,2014,petrol,110818,814,21.1
jaipur,automatic,2,hyundai,hyundai creta,2017,1.6 sx automatic diesel,975000.0,2017,diesel,89000,1582,17.6
jaipur,manual,1,mahindra,mahindra kuv 100 nxt,2018,g80 k2,250000.0,2018,petrol,67225,1198,18.15
jaipur,manual,1,tata,tata harrier,2020,xz bsiv,1300000.0,2020,diesel,96937,1956,17.0
jaipur,manual,1,maruti,maruti swift,2010,vdi bsiii,200000.0,2011,diesel,160145,1248,17.8
jaipur,manual,1,honda,honda mobilio,2015,v option i-vtec,450000.0,2015,petrol,85017,1497,17.3
jaipur,manual,1,hyundai,hyundai i10,2009,era,150000.0,2009,petrol,86719,1086,19.81
jaipur,manual,3,hyundai,hyundai santro xing,2006,xl,55000.0,2006,petrol,85254,1086,19.378984374999998
jaipur,manual,2,tata,tata manza,2012,elan quadrajet bs iii,244000.0,2012,diesel,106311,1248,19.0
jaipur,manual,1,honda,honda brio,2018,1.2 s option mt,350000.0,2018,petrol,66328,1198,18.5
jaipur,manual,1,honda,honda city,1999,1.3 exi,100000.0,1999,petrol,132528,1343,13.0
jaipur,automatic,1,jaguar,jaguar xf,2019,2.0 diesel prestige,3100000.0,2019,diesel,62285,1999,19.33
jaipur,manual,1,hyundai,hyundai i20,2011,1.4 crdi magna,179000.0,2011,diesel,183619,1396,21.9
jaipur,manual,1,mahindra,mahindra bolero power plus,2019,zlx,900000.0,2019,diesel,27019,1493,16.5
jaipur,manual,1,hyundai,hyundai i10,2011,magna,190000.0,2011,petrol,46848,1197,20.36
jaipur,manual,1,renault,renault kiger,2021,rxt turbo,547000.0,2022,petrol,16424,999,20.5
jaipur,manual,2,maruti,maruti ciaz,2015,vxi plus,509999.99999999994,2016,petrol,89525,1373,20.73
jaipur,automatic,1,hyundai,hyundai creta,2020,sx diesel at bsvi,1650000.0,2020,diesel,39657,1493,18.5
jaipur,manual,1,skoda,skoda kushaq,2021,1.0 tsi active bsvi,1000000.0,2021,petrol,44516,999,19.2
jaipur,manual,1,maruti,maruti swift dzire,2016,vdi,580000.0,2016,diesel,129267,1248,26.59
jaipur,manual,1,hyundai,hyundai eon,2017,magna plus option,250000.0,2017,petrol,77497,814,21.1
jaipur,manual,4,maruti,maruti swift,2015,vdi bsiv,310000.0,2015,diesel,74953,1248,25.2
jaipur,manual,2,maruti,maruti ciaz,2016,vdi plus shvs,400000.0,2016,diesel,153007,1248,28.09
jaipur,manual,2,maruti,maruti alto,2008,lxi bsiii,94723.0,2008,petrol,75415,796,19.7
jaipur,manual,1,maruti,maruti ertiga,2022,vxi,602000.0,2022,petrol,32516,1462,20.51
jaipur,manual,2,hyundai,hyundai santro xing,2005,xp,70000.0,2005,petrol,110833,1086,19.378984374999998
jaipur,manual,1,kia,kia sonet,2022,htk plus bsvi,900000.0,2022,petrol,49972,1197,18.4
jaipur,manual,1,maruti,maruti alto,2006,lx bsiii,54000.0,2006,petrol,174077,796,19.7
jaipur,manual,3,maruti,maruti alto,2011,lxi,110000.00000000001,2011,petrol,72434,796,19.7
jaipur,manual,3,ford,ford aspire,2015,1.2 ti-vct trend,300000.0,2015,petrol,34185,1196,18.16
jaipur,manual,2,nissan,nissan magnite,2021,xe bsvi,417000.0,2021,petrol,29336,999,18.75
jaipur,manual,1,hyundai,hyundai grand i10,2015,magna,325000.0,2015,petrol,71501,1197,18.9
jaipur,manual,1,kia,kia seltos,2019,gtx plus,1200000.0,2019,petrol,68279,1353,16.5
jaipur,manual,2,maruti,maruti swift dzire,2012,ldi,211000.0,2012,diesel,99761,1248,23.4
jaipur,automatic,1,kia,kia seltos,2021,gtx plus dct,1450000.0,2021,petrol,46865,1353,16.5
jaipur,manual,1,hyundai,hyundai grand i10,2014,crdi sportz,270000.0,2014,diesel,158924,1120,24.0
jaipur,manual,1,hyundai,hyundai i20,2014,sportz 1.4 crdi,300000.0,2014,diesel,94905,1396,21.9
jaipur,manual,2,honda,honda city,2014,i dtec v,442000.0,2014,diesel,80607,1498,26.0
jaipur,automatic,2,maruti,maruti swift,2020,amt vxi,508000.0,2021,petrol,33055,1197,21.21
jaipur,manual,2,mahindra,mahindra xuv500,2012,w8 fwd,400000.0,2012,diesel,91873,2179,15.1
jaipur,manual,1,chevrolet,chevrolet optra,2007,1.6 ls bs3,62000.0,2008,petrol,72117,1598,12.9
jaipur,manual,1,mahindra,mahindra xuv500,2012,w8 2wd,415000.00000000006,2012,diesel,160351,2179,15.1
jaipur,manual,1,maruti,maruti vitara brezza,2018,zdi plus,755000.0,2018,diesel,68280,1248,24.3
jaipur,manual,1,maruti,maruti alto k10,2018,vxi,340000.0,2018,petrol,47008,998,23.95
jaipur,manual,1,hyundai,hyundai verna,2018,crdi 1.6 sx option,900000.0,2018,diesel,104782,1582,22.0
jaipur,automatic,2,maruti,maruti ertiga,2017,bsiv vxi at,381000.0,2017,petrol,107598,1373,17.03
jaipur,manual,1,hyundai,hyundai creta,2019,1.4 s,950000.0,2019,diesel,90150,1396,22.1
jaipur,manual,2,maruti,maruti ciaz,2016,vdi plus shvs,500000.0,2016,diesel,77074,1248,28.09
jaipur,automatic,1,honda,honda amaze,2021,vx cvt bsvi,731000.0,2021,petrol,32293,1199,18.3
jaipur,automatic,1,jeep,jeep compass,2018,1.4 limited plus bsiv,1200000.0,2018,petrol,69510,1368,16.0
jaipur,manual,1,jeep,jeep compass,2018,2.0 sport,1000000.0,2018,diesel,131511,1956,17.1
jaipur,manual,2,maruti,maruti swift,2012,vdi,300000.0,2012,diesel,145716,1248,22.9
jaipur,manual,1,maruti,maruti ciaz,2017,1.4 alpha,607000.0,2017,petrol,38943,1373,20.73
jaipur,manual,2,maruti,maruti zen,2005,lxi,69000.0,2005,petrol,96598,993,17.3
jaipur,automatic,1,hyundai,hyundai creta,2021,sx opt ivt bsvi,1600000.0,2021,petrol,28807,1497,17.887499999999996
jaipur,automatic,1,bmw,bmw 5 series,2012,525d,1275000.0,2012,diesel,107000,1995,16.73
jaipur,automatic,2,land rover,land rover range rover evoque,2016,hse,3675000.0,2017,diesel,79331,2179,12.7
jaipur,manual,1,kia,kia sonet,2020,htk plus diesel imt bsvi,994999.9999999999,2020,diesel,49503,1493,19.306249999999995
jaipur,manual,1,toyota,toyota innova,2014,2.5 ev (diesel) ps 7 seater bs iv,1350000.0,2014,diesel,137029,2494,12.99
jaipur,automatic,1,jeep,jeep compass,2018,1.4 limited option,1490000.0,2018,petrol,34576,1368,16.0
jaipur,manual,1,mahindra,mahindra tuv 300,2016,t8,750000.0,2016,diesel,40220,1493,18.49
jaipur,manual,1,maruti,maruti baleno,2018,delta diesel,675000.0,2018,diesel,83083,1248,27.39
jaipur,manual,1,toyota,toyota fortuner,2010,3.0 diesel,1050000.0,2010,diesel,139208,2982,11.5
jaipur,manual,1,maruti,maruti alto k10,2023,std,276000.0,2023,petrol,40000,998,24.39
jaipur,manual,1,maruti,maruti wagon r,2016,vxi bs iv,182000.0,2016,petrol,50000,998,20.51
